city,locality,bhk,bathrooms,area_sqft,price_inr
Bangalore,Unknown,4,4.0,3560.0,37300000.0
Bangalore,Unknown,4,4.0,3530.0,37000000.0
Bangalore,Unknown,3,3.0,3030.0,31800000.0
Bangalore,Unknown,2,2.0,885.0,11299999.999999998
Bangalore,Unknown,2,2.0,950.0,12800000.0
Bangalore,Unknown,3,3.0,2300.0,60800000.0
Bangalore,Unknown,3,3.0,2100.0,33000000.0
Bangalore,Unknown,3,3.0,3150.0,33000000.0
Bangalore,Unknown,3,3.0,3375.0,35400000.0
Bangalore,Unknown,3,2.0,1330.0,5800000.0
Bangalore,Unknown,4,4.0,1800.0,38500000.0
Bangalore,Unknown,2,2.0,1370.0,8500000.0
Bangalore,Unknown,2,2.0,1366.0,8950000.0
Bangalore,Unknown,2,2.0,1370.0,8600000.0
Bangalore,Unknown,3,4.0,2500.0,17000000.0
Bangalore,Unknown,3,3.0,2669.0,14500000.0
Bangalore,Unknown,3,3.0,2034.0,15000000.0
Bangalore,Unknown,3,3.0,2034.0,15100000.0
Bangalore,Unknown,3,3.0,2271.0,16399999.999999998
Bangalore,Unknown,3,3.0,1400.0,29000000.0
Bangalore,Unknown,3,3.0,1900.0,32500000.0
Bangalore,Unknown,2,2.0,921.0,5000000.0
Bangalore,Unknown,3,2.0,1340.0,8500000.0
Bangalore,Unknown,2,2.0,1157.0,8450000.0
Bangalore,Unknown,2,2.0,1080.0,12500000.0
Bangalore,Unknown,3,2.0,1338.0,5000000.0
Bangalore,Unknown,2,2.0,1022.0,5900000.0
Bangalore,Unknown,2,2.0,1222.0,7200000.0
Bangalore,Unknown,2,2.0,1425.0,10000000.0
Bangalore,Unknown,2,2.0,1425.0,10500000.0
Bangalore,Unknown,2,2.0,1214.0,7890000.000000001
Bangalore,Unknown,2,2.0,1200.0,7400000.0
Bangalore,Unknown,2,2.0,1100.0,7400000.0
Bangalore,Unknown,3,2.0,1100.0,8500000.0
Bangalore,Unknown,3,2.0,1240.0,6000000.0
Bangalore,Unknown,3,3.0,1700.0,19000000.0
Bangalore,Unknown,3,3.0,1600.0,16500000.0
Bangalore,Unknown,3,3.0,1610.0,16600000.0
Bangalore,Unknown,3,3.0,1620.0,16700000.0
Bangalore,Unknown,3,3.0,1630.0,16800000.0
Bangalore,Unknown,2,2.0,1205.0,8500000.0
Bangalore,Unknown,2,2.0,1214.0,8500000.0
Bangalore,Unknown,2,2.0,1400.0,8000000.0
Bangalore,Unknown,3,3.0,1500.0,14000000.0
Bangalore,Unknown,2,2.0,1400.0,8500000.0
Bangalore,Unknown,4,6.0,4500.0,125000000.0
Bangalore,Unknown,3,3.0,3590.0,12400000.0
Bangalore,Unknown,2,2.0,850.0,4500000.0
Bangalore,Unknown,2,2.0,850.0,6500000.0
Bangalore,Unknown,3,2.0,800.0,4500000.0
Bangalore,Unknown,3,3.0,1156.0,9000000.0
Bangalore,Unknown,1,1.0,430.0,5000000.0
Bangalore,Unknown,3,3.0,1685.0,11000000.0
Bangalore,Unknown,3,3.0,1650.0,10000000.0
Bangalore,Unknown,3,3.0,1160.0,20800000.0
Bangalore,Unknown,3,3.0,1580.0,18000000.0
Bangalore,Unknown,2,2.0,760.0,5300000.0
Bangalore,Unknown,3,3.0,1710.0,11000000.0
Bangalore,Unknown,3,3.0,1241.0,11500000.0
Bangalore,Unknown,2,2.0,1145.0,5980000.0
Bangalore,Unknown,2,2.0,1225.0,6400000.0
Bangalore,Unknown,2,2.0,1125.0,5880000.0
Bangalore,Unknown,2,2.0,919.0,6000000.0
Bangalore,Unknown,3,3.0,1353.0,23600000.0
Bangalore,Unknown,2,2.0,1029.0,5500000.0
Bangalore,Unknown,1,1.0,775.0,3400000.0
Bangalore,Unknown,1,1.0,735.0,3600000.0
Bangalore,Unknown,2,2.0,1230.0,6000000.0
Bangalore,Unknown,2,2.0,1252.0,7800000.0
Bangalore,Unknown,2,2.0,1252.0,8200000.0
Bangalore,Unknown,2,2.0,1281.0,8200000.0
Bangalore,Unknown,2,2.0,1270.0,6640000.000000001
Bangalore,Unknown,2,2.0,1260.0,6580000.0
Bangalore,Unknown,2,2.0,1205.0,6300000.0
Bangalore,Unknown,3,2.0,1405.0,7340000.000000001
Bangalore,Unknown,3,2.0,1530.0,7990000.000000001
Bangalore,Unknown,3,2.0,1595.0,8330000.0
Bangalore,Unknown,3,2.0,1660.0,8670000.0
Bangalore,Unknown,3,3.0,1840.0,13000000.0
Bangalore,Unknown,1,1.0,790.0,3550000.0
Bangalore,Unknown,1,1.0,750.0,3379999.9999999995
Bangalore,Unknown,2,2.0,1281.0,8500000.0
Bangalore,Unknown,2,2.0,1050.0,7200000.0
Bangalore,Unknown,1,1.0,760.0,7200000.0
Bangalore,Unknown,2,1.0,850.0,7300000.0
Bangalore,Unknown,2,2.0,953.0,6500000.0
Bangalore,Unknown,2,2.0,977.0,5900000.0
Bangalore,Unknown,2,2.0,970.0,6500000.0
Bangalore,Unknown,2,2.0,1255.0,20000000.0
Bangalore,Unknown,2,2.0,1255.0,22000000.0
Bangalore,Unknown,3,2.0,1550.0,8100000.0
Bangalore,Unknown,3,2.0,1495.0,7809999.999999999
Bangalore,Unknown,3,2.0,1745.0,9120000.0
Bangalore,Unknown,3,2.0,1200.0,11299999.999999998
Bangalore,Unknown,2,2.0,1086.0,8100000.0
Bangalore,Unknown,3,3.0,2070.0,26000000.0
Bangalore,Unknown,3,3.0,2200.0,28000000.0
Bangalore,Unknown,3,3.0,2172.0,32500000.0
Bangalore,Unknown,2,2.0,936.0,5600000.0
Bangalore,Unknown,2,2.0,936.0,5200000.0
Bangalore,Unknown,2,2.0,1150.0,12900000.0
Bangalore,Unknown,3,3.0,3096.0,49200000.0
Bangalore,Unknown,1,1.0,425.0,7000000.0
Bangalore,Unknown,2,2.0,1075.0,5500000.0
Bangalore,Unknown,3,3.0,1500.0,17900000.0
Bangalore,Unknown,4,4.0,3817.0,92500000.0
Bangalore,Unknown,4,6.0,3122.0,40500000.0
Bangalore,Unknown,2,2.0,1000.0,6500000.0
Bangalore,Unknown,3,2.0,1200.0,12000000.0
Bangalore,Unknown,4,4.0,2700.0,31600000.0
Bangalore,Unknown,4,4.0,2700.0,31500000.0
Bangalore,Unknown,2,2.0,966.0,5200000.0
Bangalore,Unknown,3,2.0,805.0,6600000.0
Bangalore,Unknown,2,2.0,1100.0,16000000.0
Bangalore,Unknown,3,3.0,1500.0,4500000.0
Bangalore,Unknown,2,2.0,1000.0,9300000.0
Bangalore,Unknown,3,3.0,1548.0,22700000.0
Bangalore,Unknown,3,3.0,1801.0,17500000.0
Bangalore,Unknown,4,4.0,2300.0,30099999.999999996
Bangalore,Unknown,2,2.0,921.0,4880000.0
Bangalore,Unknown,2,2.0,700.0,6800000.0
Bangalore,Unknown,2,2.0,909.0,10000000.0
Bangalore,Unknown,2,2.0,1290.0,13200000.0
Bangalore,Unknown,3,3.0,1375.0,6300000.0
Bangalore,Unknown,3,2.0,980.0,4800000.0
Bangalore,Unknown,3,3.0,1815.0,15000000.0
Bangalore,Unknown,3,2.0,1625.0,19500000.0
Bangalore,Unknown,2,2.0,865.0,13500000.0
Bangalore,Unknown,3,3.0,1000.0,10000000.0
Bangalore,Unknown,3,3.0,1100.0,9000000.0
Bangalore,Unknown,2,2.0,1100.0,6350000.0
Bangalore,Unknown,1,1.0,510.0,2950000.0
Bangalore,Unknown,3,3.0,1714.0,14100000.0
Bangalore,Unknown,2,2.0,786.0,4350000.0
Bangalore,Unknown,2,2.0,900.0,4200000.0
Bangalore,Unknown,2,2.0,775.0,8500000.0
Bangalore,Unknown,3,2.0,1651.0,17500000.0
Bangalore,Unknown,2,2.0,1070.0,6000000.0
Bangalore,Unknown,2,2.0,880.0,9000000.0
Bangalore,Unknown,3,3.0,1890.0,10000000.0
Bangalore,Unknown,3,2.0,1591.0,11200000.000000002
Bangalore,Unknown,3,2.0,1591.0,11500000.0
Bangalore,Unknown,2,2.0,925.0,3400000.0
Bangalore,Unknown,3,2.0,1500.0,7200000.0
Bangalore,Unknown,4,3.0,1602.0,30000000.0
Bangalore,Unknown,3,2.0,4000.0,42000000.0
Bangalore,Unknown,3,2.0,1591.0,11700000.0
Bangalore,Unknown,2,2.0,950.0,3500000.0
Bangalore,Unknown,2,2.0,954.0,4400000.0
Bangalore,Unknown,3,3.0,1200.0,12400000.0
Bangalore,Unknown,3,3.0,2300.0,46900000.00000001
Bangalore,Unknown,4,4.0,3150.0,36000000.0
Bangalore,Unknown,3,3.0,1822.0,8200000.0
Bangalore,Unknown,3,4.0,1726.0,27799999.999999996
Bangalore,Unknown,4,4.0,3113.0,25000000.0
Bangalore,Unknown,2,2.0,950.0,5000000.0
Bangalore,Unknown,2,2.0,1000.0,5700000.0
Bangalore,Unknown,3,3.0,2050.0,18500000.0
Bangalore,Unknown,3,2.0,1000.0,4960000.0
Bangalore,Unknown,4,4.0,2650.0,18900000.0
Bangalore,Unknown,3,2.0,1180.0,6900000.0
Bangalore,Unknown,2,2.0,980.0,3700000.0
Bangalore,Unknown,2,2.0,1074.0,6700000.0
Bangalore,Unknown,2,2.0,900.0,3350000.0
Bangalore,Unknown,3,4.0,1788.0,31100000.0
Bangalore,Unknown,3,2.0,1100.0,5400000.0
Bangalore,Unknown,2,2.0,980.0,12500000.0
Bangalore,Unknown,2,2.0,1400.0,4500000.0
Bangalore,Unknown,3,2.0,1010.0,6500000.0
Bangalore,Unknown,3,2.0,1591.0,11600000.0
Bangalore,Unknown,2,2.0,848.0,6000000.0
Bangalore,Unknown,3,2.0,1545.0,11500000.0
Bangalore,Unknown,3,2.0,1145.0,4000000.0
Bangalore,Unknown,3,3.0,2100.0,47300000.00000001
Bangalore,Unknown,3,2.0,1450.0,7200000.0
Bangalore,Unknown,3,3.0,1650.0,16500000.0
Bangalore,Unknown,2,2.0,497.0,1989999.9999999998
Bangalore,Unknown,2,2.0,1001.0,7000000.0
Bangalore,Unknown,2,1.0,900.0,5600000.0
Bangalore,Unknown,3,3.0,1500.0,8020000.0
Bangalore,Unknown,3,3.0,1636.0,17500000.0
Bangalore,Unknown,3,3.0,2042.0,16200000.000000002
Bangalore,Unknown,2,2.0,900.0,5200000.0
Bangalore,Unknown,2,2.0,1120.0,5850000.0
Bangalore,Unknown,2,2.0,1000.0,4500000.0
Bangalore,Unknown,3,2.0,1250.0,6600000.0
Bangalore,Unknown,3,3.0,1250.0,4900000.0
Bangalore,Unknown,2,2.0,1304.0,11500000.0
Bangalore,Unknown,3,3.0,1160.0,21700000.0
Bangalore,Unknown,2,2.0,1140.0,5960000.0
Bangalore,Unknown,2,2.0,1185.0,6190000.0
Bangalore,Unknown,3,2.0,1475.0,7709999.999999999
Bangalore,Unknown,2,2.0,1150.0,5900000.0
Bangalore,Unknown,4,4.0,4235.0,38200000.0
Bangalore,Unknown,2,2.0,1270.0,6300000.0
Bangalore,Unknown,3,3.0,1406.0,16000000.0
Bangalore,Unknown,3,2.0,1500.0,10000000.0
Bangalore,Unknown,3,3.0,1500.0,16000000.0
Bangalore,Unknown,2,2.0,1105.0,11000000.0
Bangalore,Unknown,3,3.0,1100.0,4400000.0
Bangalore,Unknown,1,1.0,720.0,3240000.0
Bangalore,Unknown,2,2.0,1140.0,5130000.0
Bangalore,Unknown,2,2.0,1050.0,4730000.0
Bangalore,Unknown,2,2.0,1165.0,5240000.0
Bangalore,Unknown,2,2.0,1080.0,4860000.0
Bangalore,Unknown,2,2.0,1160.0,5220000.0
Bangalore,Unknown,2,2.0,1110.0,5000000.0
Bangalore,Unknown,2,2.0,1085.0,4880000.0
Bangalore,Unknown,3,3.0,1500.0,29000000.0
Bangalore,Unknown,1,1.0,525.0,2450000.0
Bangalore,Unknown,10,10.0,11000.0,65000000.0
Bangalore,Unknown,2,2.0,1150.0,6700000.0
Bangalore,Unknown,2,2.0,818.0,8770000.0
Bangalore,Unknown,2,2.0,1150.0,13000000.0
Bangalore,Unknown,3,2.0,1600.0,15000000.0
Bangalore,Unknown,2,2.0,1157.0,11000000.0
Bangalore,Unknown,3,3.0,1300.0,21500000.0
Bangalore,Unknown,4,5.0,3300.0,56300000.0
Bangalore,Unknown,2,2.0,1276.0,9000000.0
Bangalore,Unknown,2,2.0,1080.0,9200000.0
Bangalore,Unknown,3,3.0,1826.0,13500000.0
Bangalore,Unknown,2,2.0,1255.0,7200000.0
Bangalore,Unknown,3,3.0,2800.0,33300000.0
Bangalore,Unknown,3,3.0,1300.0,6500000.0
Bangalore,Unknown,2,2.0,1000.0,9000000.0
Bangalore,Unknown,2,2.0,674.0,7800000.0
Bangalore,Unknown,3,3.0,1110.0,18500000.0
Bangalore,Unknown,3,3.0,1250.0,10000000.0
Bangalore,Unknown,3,3.0,1002.0,12500000.0
Bangalore,Unknown,2,2.0,958.0,5200000.0
Bangalore,Unknown,3,3.0,1450.0,12000000.0
Bangalore,Unknown,2,2.0,1150.0,5800000.0
Bangalore,Unknown,3,2.0,1042.0,6500000.0
Bangalore,Unknown,2,2.0,1069.0,5000000.0
Bangalore,Unknown,2,2.0,1170.0,7200000.0
Bangalore,Unknown,2,2.0,925.0,3600000.0
Bangalore,Unknown,3,3.0,3120.0,82000000.0
Bangalore,Unknown,3,2.0,1606.0,8200000.0
Bangalore,Unknown,3,2.0,1050.0,11800000.0
Bangalore,Unknown,2,2.0,1068.0,5800000.0
Bangalore,Unknown,2,2.0,600.0,4500000.0
Bangalore,Unknown,3,4.0,1726.0,27500000.0
Bangalore,Unknown,2,2.0,1025.0,3190000.0
Bangalore,Unknown,2,2.0,1025.0,6000000.0
Bangalore,Unknown,2,2.0,887.0,3500000.0
Bangalore,Unknown,2,2.0,920.0,4100000.0
Bangalore,Unknown,3,2.0,1465.0,12500000.0
Bangalore,Unknown,2,2.0,1150.0,7500000.0
Bangalore,Unknown,4,4.0,3900.0,84100000.0
Bangalore,Unknown,4,4.0,3900.0,83800000.00000001
Bangalore,Unknown,2,2.0,1334.0,8960000.0
Bangalore,Unknown,1,1.0,750.0,4900000.0
Bangalore,Unknown,2,2.0,840.0,27400000.000000004
Bangalore,Unknown,4,4.0,3451.0,37000000.0
Bangalore,Unknown,3,3.0,1350.0,13000000.0
Bangalore,Unknown,2,2.0,562.0,5000000.0
Bangalore,Unknown,3,3.0,1495.0,22799999.999999996
Bangalore,Unknown,3,2.0,773.0,6500000.0
Bangalore,Unknown,2,2.0,1020.0,6700000.0
Bangalore,Unknown,2,2.0,753.0,6409999.999999999
Bangalore,Unknown,3,3.0,1854.0,16100000.000000002
Bangalore,Unknown,3,4.0,2100.0,16500000.0
Bangalore,Unknown,3,3.0,1900.0,16500000.0
Bangalore,Unknown,3,3.0,1846.0,17500000.0
Bangalore,Unknown,3,3.0,2086.0,18500000.0
Bangalore,Unknown,2,2.0,1035.0,5800000.0
Bangalore,Unknown,2,2.0,1029.0,6200000.0
Bangalore,Unknown,2,2.0,708.0,3800000.0
Bangalore,Unknown,2,2.0,1290.0,15000000.0
Bangalore,Unknown,3,2.0,1570.0,22500000.0
Bangalore,Unknown,2,2.0,1031.0,9000000.0
Bangalore,Unknown,3,2.0,957.0,7900000.0
Bangalore,Unknown,2,1.0,500.0,2300000.0
Bangalore,Unknown,3,3.0,1550.0,21000000.0
Bangalore,Unknown,3,3.0,1320.0,13200000.0
Bangalore,Unknown,3,3.0,1450.0,15500000.0
Bangalore,Unknown,3,3.0,1500.0,10400000.0
Bangalore,Unknown,3,3.0,2050.0,32000000.0
Bangalore,Unknown,2,2.0,1163.0,6400000.0
Bangalore,Unknown,3,3.0,1286.0,7100000.0
Bangalore,Unknown,4,3.0,2150.0,18000000.0
Bangalore,Unknown,4,4.0,3800.0,65000000.0
Bangalore,Unknown,5,4.0,6550.0,165000000.0
Bangalore,Unknown,2,1.0,845.0,4800000.0
Bangalore,Unknown,2,2.0,700.0,3500000.0
Bangalore,Unknown,3,3.0,3000.0,40000000.0
Bangalore,Unknown,3,3.0,1506.0,23800000.0
Bangalore,Unknown,4,4.0,2041.0,35000000.0
Bangalore,Unknown,3,3.0,1810.0,23900000.0
Bangalore,Unknown,2,2.0,850.0,3000000.0
Bangalore,Unknown,2,2.0,950.0,5500000.0
Bangalore,Unknown,2,2.0,1325.0,6500000.0
Bangalore,Unknown,3,2.0,1000.0,15000000.0
Bangalore,Unknown,2,2.0,1015.0,6000000.0
Bangalore,Unknown,2,2.0,950.0,13000000.0
Bangalore,Unknown,3,3.0,1810.0,24000000.0
Bangalore,Unknown,2,2.0,1060.0,8500000.0
Bangalore,Unknown,2,2.0,880.0,8200000.0
Bangalore,Unknown,3,3.0,1720.0,13000000.0
Bangalore,Unknown,2,2.0,1162.0,6000000.0
Bangalore,Unknown,3,3.0,1085.0,11000000.0
Bangalore,Unknown,2,2.0,824.0,11200000.000000002
Bangalore,Unknown,1,1.0,500.0,1850000.0
Bangalore,Unknown,2,2.0,1300.0,13000000.0
Bangalore,Unknown,4,4.0,3069.0,55000000.0
Bangalore,Unknown,2,2.0,1190.0,8500000.0
Bangalore,Unknown,2,2.0,1111.0,6000000.0
Bangalore,Unknown,2,2.0,1140.0,6160000.0
Bangalore,Unknown,3,3.0,1352.0,7300000.0
Bangalore,Unknown,3,3.0,1493.0,8059999.999999999
Bangalore,Unknown,3,3.0,1649.0,8900000.0
Bangalore,Unknown,3,3.0,1667.0,9000000.0
Bangalore,Unknown,1,1.0,811.0,4460000.0
Bangalore,Unknown,2,2.0,950.0,5300000.0
Bangalore,Unknown,2,2.0,1300.0,7700000.0
Bangalore,Unknown,3,2.0,1150.0,18000000.0
Bangalore,Unknown,2,2.0,952.0,4000000.0
Bangalore,Unknown,3,2.0,1488.0,7500000.0
Bangalore,Unknown,2,2.0,1185.0,7500000.0
Bangalore,Unknown,2,2.0,1180.0,12200000.0
Bangalore,Unknown,2,2.0,606.0,7800000.0
Bangalore,Unknown,4,3.0,1850.0,12500000.0
Bangalore,Unknown,3,2.0,1577.0,8200000.0
Bangalore,Unknown,4,5.0,3039.0,63000000.0
Bangalore,Unknown,3,3.0,1950.0,11500000.0
Bangalore,Unknown,3,3.0,1200.0,22000000.0
Bangalore,Unknown,2,2.0,1242.0,13200000.0
Bangalore,Unknown,4,4.0,2200.0,32000000.0
Bangalore,Unknown,3,3.0,1420.0,6800000.0
Bangalore,Unknown,3,3.0,1513.0,19000000.0
Bangalore,Unknown,2,2.0,1350.0,6900000.0
Bangalore,Unknown,2,2.0,1000.0,7009999.999999999
Bangalore,Unknown,3,4.0,1910.0,20000000.0
Bangalore,Unknown,2,2.0,1185.0,6900000.0
Bangalore,Unknown,2,2.0,1071.0,4950000.0
Bangalore,Unknown,2,2.0,1071.0,5600000.0
Bangalore,Unknown,2,2.0,1052.0,5650000.0
Bangalore,Unknown,3,3.0,1800.0,36000000.0
Bangalore,Unknown,4,5.0,2000.0,31500000.0
Bangalore,Unknown,3,3.0,1400.0,15000000.0
Bangalore,Unknown,2,2.0,650.0,2500000.0
Bangalore,Unknown,2,2.0,1180.0,4500000.0
Bangalore,Unknown,2,2.0,1150.0,4600000.0
Bangalore,Unknown,3,2.0,1330.0,6400000.0
Bangalore,Unknown,2,2.0,660.0,4900000.0
Bangalore,Unknown,3,2.0,1224.0,7500000.0
Bangalore,Unknown,2,2.0,1000.0,9600000.0
Bangalore,Unknown,3,2.0,1250.0,5920000.0
Bangalore,Unknown,3,2.0,1245.0,6300000.0
Bangalore,Unknown,2,2.0,1430.0,12500000.0
Bangalore,Unknown,2,2.0,924.0,3700000.0
Bangalore,Unknown,2,2.0,905.0,3800000.0
Bangalore,Unknown,3,3.0,800.0,10000000.0
Bangalore,Unknown,2,2.0,1115.0,4500000.0
Bangalore,Unknown,2,2.0,1140.0,7500000.0
Bangalore,Unknown,2,2.0,1030.0,5500000.0
Bangalore,Unknown,2,2.0,1330.0,10000000.0
Bangalore,Unknown,3,2.0,1250.0,6000000.0
Bangalore,Unknown,3,2.0,1430.0,9000000.0
Bangalore,Unknown,3,3.0,2060.0,21000000.0
Bangalore,Unknown,2,2.0,1081.0,5300000.0
Bangalore,Unknown,2,2.0,1270.0,11000000.0
Bangalore,Unknown,2,2.0,800.0,12000000.0
Bangalore,Unknown,3,2.0,1500.0,11000000.0
Bangalore,Unknown,2,2.0,995.0,8700000.0
Bangalore,Unknown,3,2.0,1424.0,12000000.0
Bangalore,Unknown,2,1.0,657.0,4200000.0
Bangalore,Unknown,2,2.0,1050.0,7000000.0
Bangalore,Unknown,3,3.0,1575.0,8500000.0
Bangalore,Unknown,3,3.0,1630.0,18500000.0
Bangalore,Unknown,3,3.0,2900.0,45500000.0
Bangalore,Unknown,3,3.0,1500.0,9300000.0
Bangalore,Unknown,3,2.0,1060.0,4620000.0
Bangalore,Unknown,2,2.0,1123.0,4600000.0
Bangalore,Unknown,1,1.0,451.0,9000000.0
Bangalore,Unknown,2,2.0,900.0,11000000.0
Bangalore,Unknown,2,2.0,900.0,11500000.0
Bangalore,Unknown,2,2.0,982.0,3929999.9999999995
Bangalore,Unknown,1,1.0,300.0,10000000.0
Bangalore,Unknown,2,2.0,1180.0,4600000.0
Bangalore,Unknown,3,3.0,1450.0,7200000.0
Bangalore,Unknown,2,2.0,1100.0,4700000.0
Bangalore,Unknown,2,2.0,1140.0,4800000.0
Bangalore,Unknown,3,3.0,1597.0,12000000.0
Bangalore,Unknown,3,2.0,1750.0,12000000.0
Bangalore,Unknown,3,2.0,1208.0,8500000.0
Bangalore,Unknown,3,2.0,1700.0,6500000.0
Bangalore,Unknown,4,4.0,3580.0,49900000.0
Bangalore,Unknown,2,2.0,1225.0,7500000.0
Bangalore,Unknown,2,2.0,890.0,4100000.0
Bangalore,Unknown,2,2.0,1130.0,7500000.0
Bangalore,Unknown,3,3.0,1600.0,12000000.0
Bangalore,Unknown,3,3.0,1716.0,12500000.0
Bangalore,Unknown,2,2.0,1182.0,9800000.0
Bangalore,Unknown,3,2.0,1280.0,10000000.0
Bangalore,Unknown,3,2.0,1500.0,15500000.0
Bangalore,Unknown,3,3.0,948.0,24800000.0
Bangalore,Unknown,3,3.0,1120.0,17500000.0
Bangalore,Unknown,2,2.0,1110.0,5300000.0
Bangalore,Unknown,2,2.0,1125.0,4700000.0
Bangalore,Unknown,2,2.0,983.0,3650000.0
Bangalore,Unknown,3,2.0,1140.0,6480000.0
Bangalore,Unknown,2,2.0,850.0,7300000.0
Bangalore,Unknown,2,2.0,988.0,7000000.0
Bangalore,Unknown,1,1.0,550.0,3700000.0
Bangalore,Unknown,2,2.0,991.0,5890000.0
Bangalore,Unknown,3,2.0,1208.0,9000000.0
Bangalore,Unknown,3,3.0,1345.0,4500000.0
Bangalore,Unknown,2,2.0,1150.0,8000000.0
Bangalore,Unknown,2,2.0,1104.0,6200000.0
Bangalore,Unknown,2,2.0,606.0,7200000.0
Bangalore,Unknown,1,1.0,385.0,1500000.0
Bangalore,Unknown,2,2.0,923.0,8800000.0
Bangalore,Unknown,2,2.0,923.0,9000000.0
Bangalore,Unknown,2,2.0,987.0,5870000.0
Bangalore,Unknown,4,4.0,3900.0,78400000.0
Bangalore,Unknown,2,2.0,985.0,3920000.0000000005
Bangalore,Unknown,3,3.0,1500.0,17000000.0
Bangalore,Unknown,3,3.0,1450.0,12500000.0
Bangalore,Unknown,2,2.0,2300.0,6000000.0
Bangalore,Unknown,2,2.0,992.0,8500000.0
Bangalore,Unknown,3,2.0,1665.0,12000000.0
Bangalore,Unknown,3,2.0,1340.0,8570000.0
Bangalore,Unknown,3,2.0,1360.0,8570000.0
Bangalore,Unknown,4,4.0,2025.0,13500000.0
Bangalore,Unknown,2,2.0,900.0,8400000.0
Bangalore,Unknown,2,2.0,1025.0,5500000.0
Bangalore,Unknown,1,1.0,697.0,4700000.0
Bangalore,Unknown,1,1.0,654.0,5000000.0
Bangalore,Unknown,3,3.0,2159.0,15500000.0
Bangalore,Unknown,2,2.0,988.0,4750000.0
Bangalore,Unknown,3,3.0,1537.0,9000000.0
Bangalore,Unknown,3,3.0,1367.0,9000000.0
Bangalore,Unknown,3,3.0,1653.0,11000000.0
Bangalore,Unknown,3,3.0,1846.0,8000000.0
Bangalore,Unknown,2,2.0,1325.0,5000000.0
Bangalore,Unknown,2,2.0,840.0,4500000.0
Bangalore,Unknown,1,1.0,674.0,2340000.0
Bangalore,Unknown,3,2.0,1270.0,10000000.0
Bangalore,Unknown,3,3.0,1550.0,16500000.0
Bangalore,Unknown,2,2.0,1445.0,8200000.0
Bangalore,Unknown,2,2.0,1290.0,6000000.0
Bangalore,Unknown,2,2.0,1085.0,5500000.0
Bangalore,Unknown,3,3.0,1910.0,17500000.0
Bangalore,Unknown,2,2.0,1180.0,12300000.0
Bangalore,Unknown,3,2.0,1600.0,9500000.0
Bangalore,Unknown,2,2.0,1232.0,5500000.0
Bangalore,Unknown,2,2.0,1000.0,13500000.0
Bangalore,Unknown,3,2.0,1300.0,7200000.0
Bangalore,Unknown,3,3.0,1080.0,8000000.0
Bangalore,Unknown,3,2.0,1315.0,17000000.0
Bangalore,Unknown,3,3.0,950.0,6000000.0
Bangalore,Unknown,2,2.0,966.0,4200000.0
Bangalore,Unknown,2,2.0,1230.0,15000000.0
Bangalore,Unknown,2,2.0,835.0,9500000.0
Bangalore,Unknown,2,2.0,1297.0,9500000.0
Bangalore,Unknown,1,1.0,630.0,4400000.0
Bangalore,Unknown,1,1.0,660.0,4400000.0
Bangalore,Unknown,1,1.0,630.0,4500000.0
Bangalore,Unknown,2,2.0,1151.0,6500000.0
Bangalore,Unknown,3,3.0,1400.0,16000000.0
Bangalore,Unknown,3,3.0,1337.0,19400000.0
Bangalore,Unknown,3,3.0,1520.0,7800000.0
Bangalore,Unknown,3,2.0,1388.0,4480000.0
Bangalore,Unknown,3,2.0,1500.0,6500000.0
Bangalore,Unknown,3,3.0,1600.0,10000000.0
Bangalore,Unknown,2,2.0,1010.0,5500000.0
Bangalore,Unknown,2,2.0,1346.0,4700000.0
Bangalore,Unknown,2,2.0,1171.0,5200000.0
Bangalore,Unknown,4,3.0,2010.0,20000000.0
Bangalore,Unknown,3,2.0,1275.0,7900000.0
Bangalore,Unknown,4,4.0,4303.0,65000000.0
Bangalore,Unknown,2,2.0,1095.0,6020000.0
Bangalore,Unknown,2,2.0,1005.0,5530000.0
Bangalore,Unknown,2,2.0,1108.0,6090000.0
Bangalore,Unknown,3,,1821.0,10500000.0
Bangalore,Unknown,3,3.0,1595.0,10000000.0
Bangalore,Unknown,3,3.0,1555.0,9500000.0
Bangalore,Unknown,3,2.0,1550.0,8500000.0
Bangalore,Unknown,3,3.0,1415.0,18000000.0
Bangalore,Unknown,3,3.0,1790.0,12500000.0
Bangalore,Unknown,2,2.0,1210.0,7500000.0
Bangalore,Unknown,2,2.0,1088.0,5800000.0
Bangalore,Unknown,3,2.0,1182.0,4500000.0
Bangalore,Unknown,2,2.0,1216.0,6000000.0
Bangalore,Unknown,3,3.0,2072.0,28500000.0
Bangalore,Unknown,3,3.0,1210.0,10000000.0
Bangalore,Unknown,2,2.0,1190.0,5500000.0
Bangalore,Unknown,3,3.0,2000.0,43000000.0
Bangalore,Unknown,3,2.0,1500.0,5200000.0
Bangalore,Unknown,3,4.0,2023.0,18000000.0
Bangalore,Unknown,3,2.0,1775.0,43000000.0
Bangalore,Unknown,3,3.0,2500.0,42000000.0
Bangalore,Unknown,3,3.0,1350.0,26000000.0
Bangalore,Unknown,3,3.0,1150.0,13000000.0
Bangalore,Unknown,5,5.0,4500.0,34900000.0
Bangalore,Unknown,2,2.0,1000.0,3400000.0
Bangalore,Unknown,2,2.0,790.0,7500000.0
Bangalore,Unknown,3,3.0,1485.0,8170000.0
Bangalore,Unknown,3,2.0,1485.0,8860000.0
Bangalore,Unknown,4,4.0,3497.0,63000000.0
